"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Sea Safari Cruises","4.4","270","Jl. Raya Pelabuhan Benoa No.102b","Kota Denpasar","Bali","ID","http://www.seasafaricruises.com/","+62 361 721212","Pusat Menyelam","Perusahaan kapal pesiar","Agen Kapal Pesiar","Penyewaan Kapal Pancing",,,,,,,"https://www.google.com/maps/search/?api=1&query=Sea%20Safari%20Cruises&query_place_id=ChIJ--yJpulD0i0RNQnLMvrtwXA","Pusat Menyelam"
"AquaNest Experience","5","61",,"Kabupaten Badung","Bali","ID","http://www.aquanestexperience.com/","+62 822-9999-0993","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AquaNest%20Experience&query_place_id=ChIJLcuA9ThD0i0R_zRXFtnFRRE","Pusat Menyelam"
"traveltruster - fun diving, diving courses & snorkelling in Bali","4.7","3",,,,,"https://www.traveltruster.com/","+62 813-2094-8424","Penyelenggara aktivitas luar ruangan","Service establishment",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=traveltruster%20-%20fun%20diving%2C%20diving%20courses%20%26%20snorkelling%20in%20Bali&query_place_id=ChIJpwLmhrlB0i0R0XUdlhwMZrE","Penyelenggara aktivitas luar ruangan"
"GoFreediving Nusa Penida","5","13","Jln Raya Toya Pakeh Ped","Kabupaten Klungkung","Bali","ID","https://gofreediving.co/","+62 812-3975-3761","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=GoFreediving%20Nusa%20Penida&query_place_id=ChIJmVxAi2Fz0i0Ri3EJRL6uHr4","Pusat Menyelam"
"One Breath Lembongan Freediving School","5","15","Nusa Lembongan","Kabupaten Klungkung","Bali","ID","http://monkeyactivities.com/freediving-courses-lembongan/","+62 881-0388-21318","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=One%20Breath%20Lembongan%20Freediving%20School&query_place_id=ChIJUaj9qABt0i0RJWR69M0tlPg","Pusat Menyelam"
"Dive - Yellow Bridge","4.1","10","8C4W+C85, Jalan Yellow Bridge Nusa Lembongan Lembongan","Kabupaten Klungkung","Bali","ID","https://www.bluecornerdive.com/yellow-bridge/","+62 819-3434-3260","Toko Peralatan Selam","Instruktur Selam",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dive%20-%20Yellow%20Bridge&query_place_id=ChIJdcW5Xa5t0i0R4foE78_Ak1w","Toko Peralatan Selam"
"Toko pusat menyelam Bali Diventure","5","3",,,,,"http://www.balidiventure.com/","+62 821-4723-8098","Toko Peralatan Selam","Service establishment",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20pusat%20menyelam%20Bali%20Diventure&query_place_id=ChIJNTtxRPY_0i0RDPDT2DFUY7I","Toko Peralatan Selam"
"Bali diving center",,,,,,,"https://diving-bali.com/","+62 813-2573-6245","Instruktur Selam","Service establishment",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20diving%20center&query_place_id=ChIJkw895CaegScR3LWLLNE9cs4","Instruktur Selam"
"Agus lembongan trips","5","12","Banjar kaja desa lembongan","Kabupaten Klungkung","Bali","ID",,"+62 821-4707-5403","Biro Perjalanan dan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Agus%20lembongan%20trips&query_place_id=ChIJDyrtam9t0i0RdoRz5VJEUVY","Biro Perjalanan dan Wisata"
"Warung Coming snorkeling","5","22","Unnamed Road","Kabupaten Klungkung","Bali","ID",,"+62 821-4486-1900","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warung%20Coming%20snorkeling&query_place_id=ChIJ1TYSYh5t0i0REk15IwcG2Es","Restoran"
"Newbro Surfing Nusa Lembongan","5","564","Br Kaja Jungutbatu","Kabupaten Klungkung","Bali","ID","https://linktr.ee/newbrosurfing","+62 822-3625-8403","Sekolah Selancar","Agen Tur Kapal","Penyewaan Kapal Pancing","Agen Tur Keliling Kota","Toko Selancar",,,,,,"https://www.google.com/maps/search/?api=1&query=Newbro%20Surfing%20Nusa%20Lembongan&query_place_id=ChIJLdpLcqBt0i0R9Ngiex0bJgA","Sekolah Selancar"
"Taxi Nusa Penida (Rent Car, Snorkeling Manta Rays, Ticket Fast Boat Sanur / Gili Trawangan / Lombok)","5","183","Banjar nyuh port","Kabupaten Klungkung","Bali","ID","https://www.instagram.com/travelling.nusapenida?igsh=anRpdDh2MnlkN2Js","+62 812-4621-9466","Biro Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taxi%20Nusa%20Penida%20(Rent%20Car%2C%20Snorkeling%20Manta%20Rays%2C%20Ticket%20Fast%20Boat%20Sanur%20%2F%20Gili%20Trawangan%20%2F%20Lombok)&query_place_id=ChIJydV8EwBz0i0RTEPAeFWSy10","Biro Wisata"
"Bali Hai Cruises","4.6","955","Jl. Wahana Tirta No.1","Kota Denpasar","Bali","ID","https://balihaicruises.com/","+62 361 720331","Perusahaan kapal pesiar","Agen Kapal Pesiar","Instruktur Selam","Agen Tur Keliling Kota",,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Hai%20Cruises&query_place_id=ChIJh1TC_OdD0i0ReM8KZM0R2Ts","Perusahaan kapal pesiar"
"Sea Adventure Lembongan","4.6","74",,"Kabupaten Klungkung","Bali","ID",,"+62 822-3680-8684","Biro Wisata Bawah Laut",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sea%20Adventure%20Lembongan&query_place_id=ChIJuSHt2Glt0i0RJhIWRXqwMvI","Biro Wisata Bawah Laut"
"Pura Ratu Biyang Segara",,,"C2PP+PM2, Unnamed Road","Kabupaten Tabanan","Bali","ID",,"","Pura",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pura%20Ratu%20Biyang%20Segara&query_place_id=ChIJ65tErvQx0i0RYKMLS_tg8Kk","Pura"
"Krisna Water Sports","4.4","640","RX9P+QJJ, Jl. Seririt- Singaraja","Kabupaten Buleleng","Bali","ID","http://www.krisnanorthbali.com/","+62 811-3973-311","Taman Rekreasi Air","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Krisna%20Water%20Sports&query_place_id=ChIJb4Iru7Kc0S0Rmj0L9Q5qMrE","Taman Rekreasi Air"
"Arena Bermain Anak ""UTG""","5","1","Utara Lapangan","Kabupaten Jembrana","Bali","ID",,"+62 819-3635-7035","Taman Hiburan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Arena%20Bermain%20Anak%20%22UTG%22&query_place_id=ChIJ804iM3XZ0y0RZzgvL4l-H-o","Taman Hiburan"
"ALamandaoe BaLi PooL","4.3","195",,"Kabupaten Buleleng","Bali","ID","https://www.facebook.com/alamandaoe5","+62 812-3611-727","Kolam Renang Umum","Tujuan Wisata","Taman Rekreasi Air",,,,,,,,"https://www.google.com/maps/search/?api=1&query=ALamandaoe%20BaLi%20PooL&query_place_id=ChIJAQAAADyO0S0RDjBPWoSnPzo","Kolam Renang Umum"
"5GX Bali","4.7","472","Jalan Legian No.99, Legian, Kuta","Kabupaten Badung","Bali","ID",,"+62 819-9973-3399","Wahana Taman Hiburan","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=5GX%20Bali&query_place_id=ChIJ42S2wsZG0i0R7FPGj3F-v4c","Wahana Taman Hiburan"
"Darma Phala Water Park","4.1","133","Jl. Yeh Tukad Salak","Kabupaten Buleleng","Bali","ID",,"+62 852-3946-1025","Kolam Renang","Kolam Renang Umum","Taman Rekreasi Air",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Darma%20Phala%20Water%20Park&query_place_id=ChIJkd9LkEZp0S0R3fPuDnQhjNE","Kolam Renang"
"Umadhatu Waterpark","4.2","153","G323+HJ3, Jl. Megati-Bantas","Kabupaten Tabanan","Bali","ID",,"+62 813-3730-6741","Wahana Taman Hiburan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Umadhatu%20Waterpark&query_place_id=ChIJr-wJVDkx0i0Rb2spJoWQu9U","Wahana Taman Hiburan"
"Taman Nasional Bali Barat","4.4","3141","VFCG+X44","Kabupaten Buleleng","Bali","ID","https://www.btnbalibarat.com/","+62 365 61060","Taman Nasional","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Nasional%20Bali%20Barat&query_place_id=ChIJZ6RQfWVD0S0RstBUppm878Y","Taman Nasional"
"Tropical Rainforest, Bali Barat National Park","4.2","15",,"Kabupaten Jembrana","Bali","ID","http://birdinginbali.blogspot.com/","","Taman Nasional",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tropical%20Rainforest%2C%20Bali%20Barat%20National%20Park&query_place_id=ChIJYTuR22Zd0S0R-PEzrujxAhY","Taman Nasional"
"D'ABIANsy waterpark","4.2","188","JMFR+FJC","Kabupaten Jembrana","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=D'ABIANsy%20waterpark&query_place_id=ChIJEUk0GBHZ0y0R0CaklZ7cHT0","Tujuan Wisata"
"Morgan water park","5","1","JJ66+Q73","Kabupaten Jembrana","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Morgan%20water%20park&query_place_id=ChIJ7f7tHADf0y0Rh6JCUx-QR4o","Tujuan Wisata"
"Taman Satwa Tabanan (Tasta Zoo)","3.9","271","Br. Tegeh","Kabupaten Tabanan","Bali","ID",,"","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Satwa%20Tabanan%20(Tasta%20Zoo)&query_place_id=ChIJRxqR3xcn0i0RQtHfM4sS6LU","Taman"
"Dolphin snorkeling","4.9","60","Jl. Pantai Bagus Lovina","Kabupaten Buleleng","Bali","ID","https://dolphintaksulovina.com/","+62 813-3834-3390","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dolphin%20snorkeling&query_place_id=ChIJLZ5voXib0S0RGlwODmraupE","Tujuan Wisata"
"Menjangan Snorkeling Trip & Diving","5","1557","Pejarakan, Jl. Banyuwedang","Kabupaten Buleleng","Bali","ID","https://menjanganislandtrip.com/","+62 812-3857-8042","Biro Wisata Bawah Laut","Pusat Olahraga Petualangan","Agen Tur Kapal","Pusat Menyelam","Penyelenggara aktivitas luar ruangan","Instruktur Selam","Agen Tur Keliling Kota","Biro Wisata","Penyelenggara Perjalanan","Layanan Rental Peralatan Olahraga Air","https://www.google.com/maps/search/?api=1&query=Menjangan%20Snorkeling%20Trip%20%26%20Diving&query_place_id=ChIJpzbIolNp0S0RiFY2BQM1dsw","Biro Wisata Bawah Laut"
"One Day Nusa Penida Tour - Snorkeling Nusa Penida Island,Bali Indonesia","5","398","Beside Mercure Hotel Kuta Beach, Jl. Pantai Kuta","Kabupaten Badung","Bali","ID","https://wa.link/r3rjlc","+62 823-3972-5028","Biro Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=One%20Day%20Nusa%20Penida%20Tour%20-%20Snorkeling%20Nusa%20Penida%20Island%2CBali%20Indonesia&query_place_id=ChIJX_ehl6hH0i0RWQzYyfzaedQ","Biro Wisata"
"Blue Lagoon Snorkeling","4.5","312","D'Steel Coffe Kitchen, Jl. Silayukti","Kabupaten Karangasem","Bali","ID","http://bluelagoonsnorkeling.com/","+62 812-3807-3339","Biro Wisata Bawah Laut",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Blue%20Lagoon%20Snorkeling&query_place_id=ChIJLVt3JcUP0i0RZlj0Fxl5M6A","Biro Wisata Bawah Laut"
"BALI SNORKELING","4.8","139","Jl. Juwet Sari Gg Permata Jingga No.4","Kota Denpasar","Bali","ID","https://balisnorkelingtour.com/","+62 819-9977-3432","Biro Perjalanan dan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BALI%20SNORKELING&query_place_id=ChIJGUfiEVBB0i0RJUBJe49W0k8","Biro Perjalanan dan Wisata"
"Menjangan Snorkeling & Dive Trip Bali | Menjangan Island Experience","5","188","Jln Seririt Gilimanuk","Kabupaten Buleleng","Bali","ID","https://www.menjanganbali.com/","+62 878-7459-3795","Biro Wisata Bawah Laut","Pusat Olahraga Petualangan","Jasa Sewa Perahu","Agen Tur Kapal","Persewaan Kano & Kayak","Klub Menyelam","Pusat Menyelam","Instruktur Selam","Penyelenggara Perjalanan","Biro Perjalanan dan Wisata","https://www.google.com/maps/search/?api=1&query=Menjangan%20Snorkeling%20%26%20Dive%20Trip%20Bali%20%7C%20Menjangan%20Island%20Experience&query_place_id=ChIJby0Rl4Jp0S0ReSKVSiBFZG4","Biro Wisata Bawah Laut"
"NUSA PENIDA TOUR AND SNORKELING","5","100","Jl. Kayu Aya No.125","Kabupaten Badung","Bali","ID","https://wa.link/movezr","","Agen Tur Kapal",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=NUSA%20PENIDA%20TOUR%20AND%20SNORKELING&query_place_id=ChIJaeVJUoJH0i0RettYuE1-UB8","Agen Tur Kapal"
"Made Dana Snorkeling Service Padangbai","4.9","188","Blue lagoon beach, Jl. Silayukti","Kabupaten Karangasem","Bali","ID","https://madedanasnorkeling.com/","","Biro Wisata Bawah Laut",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Made%20Dana%20Snorkeling%20Service%20Padangbai&query_place_id=ChIJK8bajKgP0i0RcDmj2X-jkF8","Biro Wisata Bawah Laut"
"Pemuteran Menjangan Snorkeling & Diving","5","231",,"Kabupaten Buleleng","Bali","ID",,"+62 858-5744-7602","Biro Wisata Bawah Laut","Pusat Olahraga Petualangan","Agen Tur Kapal","Klub Menyelam","Pusat Menyelam","Penyelenggara aktivitas luar ruangan","Instruktur Selam","Penyelenggara Perjalanan","Biro Perjalanan dan Wisata",,"https://www.google.com/maps/search/?api=1&query=Pemuteran%20Menjangan%20Snorkeling%20%26%20Diving&query_place_id=ChIJDxlYi-Fv0S0RHkik8LGabSw","Biro Wisata Bawah Laut"
"BLUE LAGOON SNORKELING TOUR","5","1","Jl. Juwet Sari Gg. Permata Jingga No.4","Kota Denpasar","Bali","ID","https://bluelagoonbalisnorkeling.com/","+62 813-3628-131","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BLUE%20LAGOON%20SNORKELING%20TOUR&query_place_id=ChIJ5SIT-uhB0i0R5CtVfOWmfwQ","Penyelenggara Perjalanan"
"S.E.A. Diving Bali","4.9","511","Jl","Kabupaten Badung","Bali","ID","http://www.seadivingbali.com/","","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=S.E.A.%20Diving%20Bali&query_place_id=ChIJeTQ1HwVF0i0RNIMmt60ceZI","Pusat Menyelam"
"AquaMarine Diving - Bali","4.7","175","Jl. Petitenget No.2A","Kabupaten Badung","Bali","ID","https://www.aquamarinediving.com/","+62 361 4738020","Biro Wisata Bawah Laut","Biro Perjalanan dan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AquaMarine%20Diving%20-%20Bali&query_place_id=ChIJNRQvk2pH0i0RjHjSe2CNPaY","Biro Wisata Bawah Laut"
"Abyss Ocean World","5","231","Jalan Raya Gilimanuk, Yeh Panas","Bali","Bali","ID","https://abyssoceanworld.com/","+62 822-3779-5135","Toko Peralatan Selam","Biro Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abyss%20Ocean%20World&query_place_id=ChIJYY_XBe1u0S0R44Vrv_SKePU","Toko Peralatan Selam"
"Arrows Dive Centre","4.9","169","Singaraja, Jl. Mawar","Kabupaten Buleleng","Bali","ID","http://arrows-dive.com/","+62 362 41504","Toko Peralatan Selam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Arrows%20Dive%20Centre&query_place_id=ChIJn-nKQD6b0S0RglW5wyj3FAo","Toko Peralatan Selam"
"Intrinity Divers","5","473","Jl. Pantai Batu Bolong No.35A","Kabupaten Badung","Bali","ID","http://www.intrinitydivers.com/","+62 821-4676-2375","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Intrinity%20Divers&query_place_id=ChIJSb5_k4k40i0RndVzGslgM90","Pusat Menyelam"
"Holy Stretch Bali - Assisted Stretching","5","5","Pasut Beach Retreat","Kabupaten Tabanan","Bali","ID","https://www.holystretchbali.com/","+62 895-0945-6476","Pusat Kebugaran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Holy%20Stretch%20Bali%20-%20Assisted%20Stretching&query_place_id=ChIJb_r9ovwx0i0RmUhelEnkE3U","Pusat Kebugaran"
"Arton Resort & Beach Club","4.2","384","Jl. Pantai Bahari","Kabupaten Jembrana","Bali","ID","http://www.artonresortvillabali.com/","","Hotel Resor","Restoran",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Arton%20Resort%20%26%20Beach%20Club&query_place_id=ChIJaafmWZfW0y0RMzuRqUOZvko","Hotel Resor"
"Lilly by The Sea","4.4","145","Banjar Pasut","Kabupaten Tabanan","Bali","ID",,"+62 859-4747-7571","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lilly%20by%20The%20Sea&query_place_id=ChIJj0eCSCIx0i0RVWYzvK7x1DY","Restoran"
"Bintara Art Gallery - Local Handmade Souvenir Shop in Bali","4.9","1295","Jl. Bypass Ngurah Rai","Kabupaten Badung","Bali","ID","https://bintaraartbali.com/","+62 817-291-621","Toko Suvenir","Galeri Seni","Kerajinan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bintara%20Art%20Gallery%20-%20Local%20Handmade%20Souvenir%20Shop%20in%20Bali&query_place_id=ChIJtTVmFLJG0i0RvfpsixaEtA0","Toko Suvenir"
"Windhu Sari Art Market","4.1","727","Jl. Buwitan No.4X","Kabupaten Gianyar","Bali","ID",,"+62 361 295800","Toko Suvenir","Toko Barang Antik",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Windhu%20Sari%20Art%20Market&query_place_id=ChIJR4tcxrA_0i0RjWNHsygkJRQ","Toko Suvenir"
"Art Market","2","2","66GF+G26, Jl. Pratama","Kabupaten Badung","Bali","ID",,"","Toko Pakaian",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Art%20Market&query_place_id=ChIJMyZ29ghD0i0R6e-rWzEAKNY","Toko Pakaian"
"Pasar Seni Legian","4.4","1213","Jl. Melasti No.86","Kabupaten Badung","Bali","ID",,"","Pasar","Pasar tradisional",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pasar%20Seni%20Legian&query_place_id=ChIJQ9mB18NG0i0R2N9d3puuIi4","Pasar"
"Pasar Seni Bali","4.3","104","Pasar Seni Pagi Grosir, JL. Letnan satu Wayan Sutha I, No. 100x - 101x, Gianyar","Kabupaten Gianyar","Bali","ID",,"+62 361 8710976","Pasar","Toko Aksesori Pakaian",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pasar%20Seni%20Bali&query_place_id=ChIJt8Q_YCg-0i0RnkHsKQ2b3cE","Pasar"
"NELAYAN ART MARKET","4.4","42","Jl. Lkr. Nelayan No..33","Kabupaten Badung","Bali","ID","https://linktr.ee/nelayanartmarket","+62 859-3700-6978","Pasar",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=NELAYAN%20ART%20MARKET&query_place_id=ChIJJQuFXABH0i0R4VOMojY0Oeo","Pasar"
"Sukawati Art Market Block B","4.5","2","Jl. Raya Sukawati, Pasar Seni, Kec. Sukawati, Kabupaten Gianyar, Bali 80582 | Komplek Pasar Seni Sukawati Gedung B, Ruko Kios No 6","Kabupaten Gianyar","Bali","ID",,"","Pasar",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sukawati%20Art%20Market%20Block%20B&query_place_id=ChIJ22g1YFQ_0i0RXmJ4Qmo7ZW0","Pasar"
"View point Kedonganan","4.7","3","65V9+29R, Jl. Pantai Kedonganan","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=View%20point%20Kedonganan&query_place_id=ChIJfcMvPwBF0i0RPb6AcXSgG50","Tujuan Wisata"
"Lookout point","4.6","27","662P+WP5","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lookout%20point&query_place_id=ChIJi74YBABD0i0RXynfshqkoNk","Tujuan Wisata"
"View Point of White Rock Beach","4.6","16","5524+VRG","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=View%20Point%20of%20White%20Rock%20Beach&query_place_id=ChIJXy9CXQBb0i0RPYjJzvFTEZY","Tujuan Wisata"
"Padang Beach viewpoint from the bridge","2.7","3","Jl. Labuansait No.250","Kabupaten Badung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Padang%20Beach%20viewpoint%20from%20the%20bridge&query_place_id=ChIJvw8DGQBF0i0RGWdSyKHf95Q","Titik Pemandangan"
"Sunset point","4.6","14","6428+4XW Tanah Mimpi, Jl. Pantai Cemongkak","Kabupaten Badung","Bali","ID",,"","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunset%20point&query_place_id=ChIJczXRrgVF0i0RjFDAiT28cW4","Taman"
"End of route Uluwatu Temple View point","4.2","17","53FM+CV","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=End%20of%20route%20Uluwatu%20Temple%20View%20point&query_place_id=ChIJU64wMQBR0i0RNGRuPx9D7fM","Tujuan Wisata"
"Kuakua viewpoint","5","1","537Q+C8","Kabupaten Badung","Bali","ID",,"","Dek Observasi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kuakua%20viewpoint&query_place_id=ChIJFYJfQABR0i0RJ6TbhpvAnws","Dek Observasi"
"Yuvica Viewpoint",,,"53FM+CV","Kabupaten Badung","Bali","ID",,"","Titik Pemandangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yuvica%20Viewpoint&query_place_id=ChIJOw-7WgBR0i0RQ4gImwGU63E","Titik Pemandangan"
"Dimastos Sunset point","4.1","84","538P+7R5","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dimastos%20Sunset%20point&query_place_id=ChIJQzzEycJR0i0RPSGoCLyvwbM","Tujuan Wisata"
"Hidden area viewing spot","4.7","16","543R+FMC","Kabupaten Badung","Bali","ID",,"","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hidden%20area%20viewing%20spot&query_place_id=ChIJzfefVntb0i0RuFy-bfOlypc","Taman"
"Balangan cliff sunset point","4.3","29","Unnamed Road","Kabupaten Badung","Bali","ID",,"","Pusat Rekreasi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Balangan%20cliff%20sunset%20point&query_place_id=ChIJIQ8dhXJF0i0R3e7-u8kc9ok","Pusat Rekreasi"
"Tebing Pantai Balangan","4.7","639","Jl. Pantai Balangan No.54","Kabupaten Badung","Bali","ID",,"+62 361 9009270","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tebing%20Pantai%20Balangan&query_place_id=ChIJl3cclhFF0i0RbSh25ZoqDQA","Tujuan Wisata"
"hidden free view point","3.6","10","543X+CQ9","Kabupaten Badung","Bali","ID",,"","Area Mendaki",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=hidden%20free%20view%20point&query_place_id=ChIJIcOEDABb0i0RDmwdaakSd9U","Area Mendaki"
"GWK view Hidden Gem","4.6","37","55M7+WVR","Kabupaten Badung","Bali","ID","https://www.instagram.com/hasyim_tmw?igsh=MXRqdW5pdWVzYTZ0Nw%3D%3D&utm_source=qr","","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=GWK%20view%20Hidden%20Gem&query_place_id=ChIJmbn3ZgBF0i0RZ4dsav7HAWo","Tujuan Wisata"
"Sunset spot","4.6","7","6439+48","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunset%20spot&query_place_id=ChIJlUz-QWFF0i0Rvac3IPlCePA","Tujuan Wisata"
"Sunrise point","3.7","3","87F7+RJ4","Kota Denpasar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunrise%20point&query_place_id=ChIJVeOsFwBB0i0RYau7gsPie58","Tujuan Wisata"
"Jaran Hill","4.7","328","53GP+C3G","Kabupaten Badung","Bali","ID",,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jaran%20Hill&query_place_id=ChIJ15SVVQJQ0i0RIGdzhGwHeZk",
"Sunset Deck @ Beachwalk Shopping Center","4.5","10","75M9+8GX, Jl. Pantai Kuta","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunset%20Deck%20%40%20Beachwalk%20Shopping%20Center&query_place_id=ChIJaVCTE4hH0i0RTv6fXtzGndk","Tujuan Wisata"
"Sunset Point Canggu","4.4","64","84RH+CVM, Jl. Pantai Batu Bolong","Kabupaten Badung","Bali","ID",,"","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sunset%20Point%20Canggu&query_place_id=ChIJhSgHvdxH0i0RTaKQl0ItpH0","Restoran"
"Warung Kuta Art Market","3.7","11","Jl. Kartika Plaza No.1","Kabupaten Badung","Bali","ID",,"+62 819-3652-8685","Pusat Perbelanjaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Warung%20Kuta%20Art%20Market&query_place_id=ChIJE8i4igZH0i0R2xoRnJTAEVU","Pusat Perbelanjaan"
"Art Market Living Room","3.8","4","8593+Q6H, Jl. Petitenget","Kabupaten Badung","Bali","ID",,"+62 821-4676-3065","Toko Aksesori Pakaian",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Art%20Market%20Living%20Room&query_place_id=ChIJWRdHHA5H0i0R8ffzhSeQzNw","Toko Aksesori Pakaian"
"Lumangan Viewpoint","4.5","2","7F74+25","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lumangan%20Viewpoint&query_place_id=ChIJm2cqKQBv0i0RAmQlBn75aqI","Tujuan Wisata"
"Viewpoint - Panca Mekar Agung & Sea","5","1","7GCH+XCM","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Viewpoint%20-%20Panca%20Mekar%20Agung%20%26%20Sea&query_place_id=ChIJnXmCTABx0i0R9ZoKOL0DaWQ","Tujuan Wisata"
"Southernmost Point Of Bali Island","4.7","127","5526+2M3, Unnamed Road","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Southernmost%20Point%20Of%20Bali%20Island&query_place_id=ChIJEyAot2Rb0i0RcojAj-EVspw","Tujuan Wisata"
"Beautiful Sea View Point","5","11","5525+X26, Pantai melasti","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Beautiful%20Sea%20View%20Point&query_place_id=ChIJ7QzpQQBb0i0RcrG6xtQuKu0","Tujuan Wisata"
"BGS sunset point","4","28","6GXV+78X, Jl. Batu Kandik-Tanglad","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BGS%20sunset%20point&query_place_id=ChIJqwIDqTRx0i0RTM1p5cfmeeA","Tujuan Wisata"
