"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Bali Meat Park","4.3","7","76QX+23J, Jl. Pengembak","Kota Denpasar","Bali","ID","https://balimeatpark.com/","+62 821-4496-0335","Tempat barbekyu",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Meat%20Park&query_place_id=ChIJryY3YPJB0i0R-6PuznK5Atc","Tempat barbekyu"
"Keramas Aero Park","4.3","1248","Jl. Bay Pass Ida Bagus Mantra KM. 28 Keramas","Kabupaten Gianyar","Bali","ID","http://www.keramas-aeropark.com/","+62 878-6228-3008","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Keramas%20Aero%20Park&query_place_id=ChIJ8fU39lMU0i0RewDehsIthVk","Restoran"
"Parkir Area Puja Mandala","4.6","8","56X7+MHP, Jl. Kuruksetra","Kabupaten Badung","Bali","ID",,"","Tempat Parkir Umum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Parkir%20Area%20Puja%20Mandala&query_place_id=ChIJg0dwXU5D0i0RxTpsdox8OP0","Tempat Parkir Umum"
"Royal Park Nusa Dua","5","2","Jl. Maya Loka No.6","Kabupaten Badung","Bali","ID",,"+62 812-3601-2867","Pembangunan Perumahan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Royal%20Park%20Nusa%20Dua&query_place_id=ChIJr0wI9-VD0i0RFGZeD4KBp9k","Pembangunan Perumahan"
"The Bay Parking Lot","4.4","11","56XP+C34","Kabupaten Badung","Bali","ID",,"","Tempat Parkir Umum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Bay%20Parking%20Lot&query_place_id=ChIJGQtNqK1D0i0RRzsd3ug-XEA","Tempat Parkir Umum"
"Mason Adventures","4.3","358","Adventure House, Jl. Bypass Ngurah Rai Jl. Pesanggaran","Kota Denpasar","Bali","ID","https://www.masonadventures.com/","+62 361 721480","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mason%20Adventures&query_place_id=ChIJbfogZxVB0i0RNBnXzmm2qX4","Penyelenggara Perjalanan"
"Keramas aero park",,,"C88J+HHM","Kabupaten Gianyar","Bali","ID",,"","Hostel",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Keramas%20aero%20park&query_place_id=ChIJOV6oPgAV0i0RmpKxw4TYJ7w","Hostel"
"Lunar Park","5","1","C7X6+8QG, Jl. A.A. Gede Rai","Kabupaten Gianyar","Bali","ID",,"","Pembibitan Tanaman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lunar%20Park&query_place_id=ChIJe6TgYwA90i0RbwDV2MbrUW0","Pembibitan Tanaman"
"Buggy park",,,"8CCW+9HF","Kabupaten Klungkung","Bali","ID",,"","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Buggy%20park&query_place_id=ChIJ_RWlKQBt0i0RGLgim0o1U1k","Taman"
"Cabins By The Lake","3.7","3","76RP+RPM, Jl. Kertha Petasikan VII","Kota Denpasar","Bali","ID",,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cabins%20By%20The%20Lake&query_place_id=ChIJe3hHc6BB0i0Rhtl-Je4RLhs",
"BlueLake Indonesia","5","2","Jl. Tukad Languan No.20","Kota Denpasar","Bali","ID",,"+62 361 4749962","Kantor Perusahaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BlueLake%20Indonesia&query_place_id=ChIJMd2vjPxB0i0R8gAmskEbJqo","Kantor Perusahaan"
"Sedana Lake Villa",,,"85MJ+G45, Jl. Bikini","Kota Denpasar","Bali","ID",,"","Vila",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sedana%20Lake%20Villa&query_place_id=ChIJTXsVZABH0i0Rx9jzY7wdhVU","Vila"
"Rumah Yos Lake",,,"87W6+XF5","Kota Denpasar","Bali","ID",,"","Komplek perumahan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rumah%20Yos%20Lake&query_place_id=ChIJzcmHVABB0i0RWmIc89HfaKE","Komplek perumahan"
"Rock at Pantai Batu Bolong","4.3","3","84RH+5WM, Gg. Bonton","Kabupaten Badung","Bali","ID",,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rock%20at%20Pantai%20Batu%20Bolong&query_place_id=ChIJ-TNXcQBH0i0RVuDFJOaOHwg",
"Best Relaxation Place! 3BDR Villa with Jungle and small lake view in Canggu - Villa",,,,"Kabupaten Badung","Bali","ID","https://br.bluepillow.com/search/6811c6276178c7268f2e0517?dest=bkng&cat=Villa&lat=-8.66341&lng=115.16542&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Best%20Relaxation%20Place!%203BDR%20Villa%20with%20Jungle%20and%20small%20lake%20view%20in%20Canggu%20-%20Villa&query_place_id=ChIJW9VJVF1H0i0RLIZLSucUaIc","Vila"
"Lake Lake Restaurantt",,,"Jl. Nyuh Bojog No.32","Kabupaten Gianyar","Bali","ID",,"+62 857-0772-9367","Restoran Bali",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lake%20Lake%20Restaurantt&query_place_id=ChIJY5GKZGs90i0R3JW22Svhsjg","Restoran Bali"
"Taman Griya","4.3","43","F5CJ+G5W, Jl. Soka","Kabupaten Badung","Bali","ID",,"+62 361 2773676","Danau Pemancingan","Pusat Hiburan","Hiburan","Taman",,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Griya&query_place_id=ChIJjyUKAnk70i0R12daLG59nIw","Danau Pemancingan"
"3 Bedroom Pool West Sanur - Lake House",,,,"Kota Denpasar","Bali","ID","https://www.vrbo.com/pdp/lo/126893598?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=3%20Bedroom%20Pool%20West%20Sanur%20-%20Lake%20House&query_place_id=ChIJCSmmr6ZB0i0RBrLn51QTxQ0","Vila"
"Mango lango lake","4.2","119","F8JC+H7V","Kabupaten Gianyar","Bali","ID",,"","Restoran Asia",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mango%20lango%20lake&query_place_id=ChIJ_aPXqbQX0i0R2zUHMzMqAOQ","Restoran Asia"
"Acro slack","4.8","13","54QJ+GQ6, Jl. Ktr. Pir Jl. Dahlia Raya","Kabupaten Badung","Bali","ID",,"","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Acro%20slack&query_place_id=ChIJv7fLqZNF0i0RYn01ywrUhhg","Taman"
"Alster Lake Clinic","5","1","Jl. Inna Grand Bali Beach No.58","Kota Denpasar","Bali","ID",,"+62 361 9581555","Klinik Medis",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alster%20Lake%20Clinic&query_place_id=ChIJ7xnBVwBB0i0RzAa9RkdbI1A","Klinik Medis"
"2Roots Bali","4.7","214",,"Kabupaten Badung","Bali","ID","https://www.instagram.com/2rootsbali?igsh=NDVndWw0bHZhdjB0","+62 877-2601-4100","Kedai Sarapan & Makan Siang",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=2Roots%20Bali&query_place_id=ChIJlfvPPABF0i0RxZK70FMtcHM","Kedai Sarapan & Makan Siang"
"Car Park Hardy's","4.5","2","Hardy's, Jl. Danau Tamblingan No.136","Kota Denpasar","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Car%20Park%20Hardy's&query_place_id=ChIJC0Q7AclB0i0Ro7UI_KeXMOw","Tempat Parkir"
"Central Parking Sanur",,,"Jl. Danau Tamblingan No.139","Kota Denpasar","Bali","ID",,"","Tempat Parkir Umum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Central%20Parking%20Sanur&query_place_id=ChIJi1PYNgBB0i0RYH9bQ8_K_Ps","Tempat Parkir Umum"
"Supermarket Arys Mikro - Gianyar","4.5","628","Ary's Mikro Area, Jl. Raya Singapadu No.22","Kabupaten Gianyar","Bali","ID",,"+62 878-0545-4540","Toko Swalayan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Supermarket%20Arys%20Mikro%20-%20Gianyar&query_place_id=ChIJgxr-gzM_0i0Rc-ShohevEro","Toko Swalayan"
"Tukad Musi Park",,,"Jl. Tukad Musi No.10X","Kota Denpasar","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tukad%20Musi%20Park&query_place_id=ChIJeR-vMABB0i0ROvDUpFtDMXw","Tempat Parkir"
"Sakura Park",,,"Jl. Raya Sukawati No.2","Kabupaten Gianyar","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sakura%20Park&query_place_id=ChIJCZLJCSc_0i0RmfVFmDjcnGY","Tempat Parkir"
"Quicksilver Marine Park","5","6","8F9Q+W4V","Kabupaten Klungkung","Bali","ID","http://www.quicksilver-bali.com/","+62 361 721521","Taman bermain",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Quicksilver%20Marine%20Park&query_place_id=ChIJqxg4ZBxz0i0Rbb_gXy-DF4E","Taman bermain"
"Westin Bali parking lot","5","1","663H+C9","Kabupaten Badung","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Westin%20Bali%20parking%20lot&query_place_id=ChIJL0nGbABD0i0RaFUocCbi_IU","Tempat Parkir"
"Pasek Car Park","4","1","97P5+8F9, Unnamed Road","Kabupaten Gianyar","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pasek%20Car%20Park&query_place_id=ChIJf1IU9q0_0i0R2L79DWgK6Ug","Tempat Parkir"
"BSS Parking Surya Husadha","4.2","9","Jl. Pulau Serangan No.7","Kota Denpasar","Bali","ID",,"","Tempat Parkir Umum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BSS%20Parking%20Surya%20Husadha&query_place_id=ChIJyVjpWilB0i0RV04tfiPfcqE","Tempat Parkir Umum"
"Musholla Bali Safari Park",,,"Jl. By Pass Prof. Dr. Ida Bagus Mantra No.KM 19 8","Gianyar","Bali","ID",,"","Masjid",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Musholla%20Bali%20Safari%20Park&query_place_id=ChIJYyUbJABB0i0RX5bjFwbQGKU","Masjid"
"Conrad Car park","3","2","669F+X88, JL. Pratama, Tenjung Benoa, Nusa Dua","Kabupaten Badung","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Conrad%20Car%20park&query_place_id=ChIJBV0ovrtD0i0REYeIYHM4hyQ","Tempat Parkir"
"Danau Yeh Malet","4","287","Unnamed Road","Kabupaten Karangasem","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Danau%20Yeh%20Malet&query_place_id=ChIJX1XQQgUO0i0RkmMCRvCLXgQ","Tujuan Wisata"
"Waduk Tukad Badung","4.6","33","75CR+35M, Jl. Tanah Kilap","Kota Denpasar","Bali","ID",,"","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waduk%20Tukad%20Badung&query_place_id=ChIJlxTBlPpB0i0RejC7ZKQx-NU","Taman"
"Bhalance Hotel Retreat","4.6","129","Jl. Yeh Malet","Kabupaten Karangasem","Bali","ID","http://www.bhalancehotelretreat.com/","+62 821-4409-5034","Hotel Resor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bhalance%20Hotel%20Retreat&query_place_id=ChIJe7KZo1wP0i0RVXSHrcRll40","Hotel Resor"
"Bali - Indonesia ( Ubud - Kintamani - Besakih - Sidemen - Uluwatu - Beratan lake - Tanah Lot - Ijen - Bromo - Tumpak Sewu )",,,"Jl. Muding Batu Sangian VII No.24","Kabupaten Badung","Bali","ID",,"+62 812-3789-6161","Agen Sewa Mobil","Jasa sewa kendaraan segala medan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20-%20Indonesia%20(%20Ubud%20-%20Kintamani%20-%20Besakih%20-%20Sidemen%20-%20Uluwatu%20-%20Beratan%20lake%20-%20Tanah%20Lot%20-%20Ijen%20-%20Bromo%20-%20Tumpak%20Sewu%20)&query_place_id=ChIJhVWPnkk50i0R3F2b6ptfFZ8","Agen Sewa Mobil"
"Banyoo","4.4","369","Jl. Ktr. PIR","Kabupaten Badung","Bali","ID","https://banyoobali.com/","+62 851-8395-9553","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Banyoo&query_place_id=ChIJq-71EpBF0i0RufNxC5ZN6_k","Restoran"
"Suplier Ikan Mujair Danau Batur","4.5","2","9599+GGG","Kabupaten Badung","Bali","ID",,"+62 821-4468-0557","Toko Perlengkapan Rumah",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Suplier%20Ikan%20Mujair%20Danau%20Batur&query_place_id=ChIJw882ESY50i0RIBnJ3lp0bnY","Toko Perlengkapan Rumah"
"Toko Cahaya Dewata","3.9","13","Jl. Danau Tempe","Kota Denpasar","Bali","ID",,"+62 812-3847-6264","Toko",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Toko%20Cahaya%20Dewata&query_place_id=ChIJ6bfclKNB0i0R7TYjCUn-bL0","Toko"
"Villa Cabana","4.7","23","No., Indonesia, Jl. Bumbak Dauh No.9","Kabupaten Badung","Bali","ID",,"","Penginapan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Villa%20Cabana&query_place_id=ChIJCYwt43xH0i0R_etepBcIJKs","Penginapan"
"Catur Expediciones","4.4","38","Jl. Gunung Salak Utara No.68XX","Kabupaten Badung","Bali","ID","http://www.caturexpediciones.com/","+62 851-0010-7161","Biro Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Catur%20Expediciones&query_place_id=ChIJo3wqDdBG0i0Ru8WK0-osB2E","Biro Wisata"
"Pantai Pemuteran","4.3","352",,"Kabupaten Buleleng","Bali","ID","http://www.funfundive.com/","","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantai%20Pemuteran&query_place_id=ChIJ3UsH5Ytu0S0RMh7ToHhE2h4","Pantai"
"Pantai Medewi","4.5","715","Jl. Pantai Medewi","Kabupaten Jembrana","Bali","ID","http://www.jembranakab.go.id/","","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantai%20Medewi&query_place_id=ChIJ1SYZN6HW0y0RTsSZh4dDH-E","Pantai"
"White Sand Beach","4.6","143","VH77+CCC","Kabupaten Buleleng","Bali","ID",,"","Lahan Piknik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=White%20Sand%20Beach&query_place_id=ChIJa-yjBIVp0S0RDGMLmGXEmsI","Lahan Piknik"
"Prapat Agung Beach","4.3","101",,"Kabupaten Buleleng","Bali","ID",,"+62 821-4188-8442","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Prapat%20Agung%20Beach&query_place_id=ChIJ702GA-9D0S0R3jCQTitbWUc","Pantai"
"Romantic Beach Pemuteran","4.7","33","VJ7V+PG8","Kabupaten Buleleng","Bali","ID",,"","Paviliun Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Romantic%20Beach%20Pemuteran&query_place_id=ChIJMdq8MpZu0S0RqwywHQGPgHI","Paviliun Pantai"
"Yeh Kuning Beach jembrana","4.5","73",,"Kabupaten Jembrana","Bali","ID",,"","Pantai Umum",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yeh%20Kuning%20Beach%20jembrana&query_place_id=ChIJzVz-SvzY0y0R_WSu94ZFmtQ","Pantai Umum"
"Kelapa Beach","5","38","HR7J+W8G, Jl. Ngurah Rai","Kabupaten Jembrana","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kelapa%20Beach&query_place_id=ChIJc-yHvIfT0y0R7v4yY7iJ5NE","Tujuan Wisata"
"Sumberkima Beach","4.4","17","VJG9+3FH","Kabupaten Buleleng","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sumberkima%20Beach&query_place_id=ChIJ66mdTMdp0S0R55eHqJkgiUY","Tujuan Wisata"
"Melaya Cabanas","4.9","39",,"Kabupaten Jembrana","Bali","ID",,"+62 858-4715-0503","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Melaya%20Cabanas&query_place_id=ChIJsY75WLJd0S0RpQfaOMYtATA","Pantai"
"TYM SEA FOOD CANGGU - Supplier and Restaurant","4.8","650","Jl. Raya Canggu No.363X","Kabupaten Badung","Bali","ID","https://www.facebook.com/TYM-Fresh-Fish-and-Grill-111781984469962/","+62 831-1957-9423","Restoran Seafood",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TYM%20SEA%20FOOD%20CANGGU%20-%20Supplier%20and%20Restaurant&query_place_id=ChIJ0ZExbVQ50i0RHtp5IGyNSlU","Restoran Seafood"
"Bali Inspiration Tour","5","12","Gg. XXVI No.B 16","Kota Denpasar","Bali","ID","http://www.baliinspirationtour.com/","+62 818-0564-1988","Agensi wisata olahraga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Inspiration%20Tour&query_place_id=ChIJoYmpBl050i0RXcd2XtmcGts","Agensi wisata olahraga"
"Pura Tirta Silakarang","4.5","72","C7M4+9GV, Jl. Raya Singapadu","Kabupaten Gianyar","Bali","ID",,"","Pura","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pura%20Tirta%20Silakarang&query_place_id=ChIJKe6SiHU-0i0RC5Cp8-Mls48","Pura"
"Ceningan / Lembongan island Tour","5","1","8C2X+M49 Ceningan Island","Kabupaten Klungkung","Bali","ID",,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ceningan%20%2F%20Lembongan%20island%20Tour&query_place_id=ChIJs2sS3W1t0i0RT3tCVwEZC7o",
"Wisata Konstruksi Galian C","4.5","24","CCGM+RHR, Unnamed Road","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Wisata%20Konstruksi%20Galian%20C&query_place_id=ChIJe8j-zTUS0i0RUsqO42UIBao","Tujuan Wisata"
"Cedok bali tour",,,"Jl. Ulun Suwi 2 Gg. Sandat","Kabupaten Gianyar","Bali","ID","https://cedokbalitour.wordpress.com/","+62 812-3720-2365","Layanan Transportasi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cedok%20bali%20tour&query_place_id=ChIJx-IN4Oo_0i0RGFcl9QrcqM8","Layanan Transportasi"
"MPB Money Changer (MPB Sanur)","4.8","82","Jln. Tamblingan Lake No. 50","Kota Denpasar","Bali","ID","http://mpbchanger.com/","+62 631 283111","Layanan Penukaran Mata Uang",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MPB%20Money%20Changer%20(MPB%20Sanur)&query_place_id=ChIJIfVit8tB0i0RW-ThqjbZk3k","Layanan Penukaran Mata Uang"
"My Bali Trekking Tours","5","2",,"Kabupaten Badung","Bali","ID","http://www.mybalitrekkingtours.com/","+62 818-0551-5037","Biro Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=My%20Bali%20Trekking%20Tours&query_place_id=ChIJ_U9zImM50i0RPoL42i-oEaU","Biro Wisata"
"Water Sport Fun Activities Bali","5","7","Jl. Pratama No.35xy","Kabupaten Badung","Bali","ID","https://baliprotour.orderonline.id/page/baliprotourbp","+62 811-3995-857","Biro Perjalanan dan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Water%20Sport%20Fun%20Activities%20Bali&query_place_id=ChIJz7geBoZF0i0REATGIVvYr18","Biro Perjalanan dan Wisata"
"The Hidden Escapes Manggis","5","39","Jl. Yeh Malet","Kabupaten Karangasem","Bali","ID",,"+62 821-1943-1869","Vila",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Hidden%20Escapes%20Manggis&query_place_id=ChIJnZn13N4P0i0R9m9_8OlgoC8","Vila"
"Penarungan",,,,"Kabupaten Badung","Bali","ID",,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Penarungan&query_place_id=ChIJP1tSrxI80i0RyQL_rUhL_v8",
"Villa Hutan","5","4","Jl. Ngurah Beng No.24","Kabupaten Tabanan","Bali","ID",,"+62 817-241-316","Hotel",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Villa%20Hutan&query_place_id=ChIJKUYVYNI50i0RWHdIiZAJV90","Hotel"
"Reagan Guest House","4.2","57","Jl. Bulakan Sari","Kabupaten Badung","Bali","ID",,"","Hotel",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Reagan%20Guest%20House&query_place_id=ChIJRVs4EHBD0i0RxAeR8Lx3PHc","Hotel"
"BALITABI | バリ島カーチャーター","5","217","Jl. Danau Buyan Raya No.18","Kabupaten Badung","Bali","ID","https://balitabi.com/","+62 811-394-450","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BALITABI%20%7C%20%E3%83%90%E3%83%AA%E5%B3%B6%E3%82%AB%E3%83%BC%E3%83%81%E3%83%A3%E3%83%BC%E3%82%BF%E3%83%BC&query_place_id=ChIJWTGdFJ5E0i0RIEXYiswIqPM","Penyelenggara Perjalanan"
"Bale Udang Kuta","4.8","24488","Jl. Nakula No.88","Kota Denpasar","Bali","ID","https://baleudang.com/","+62 817-6780-001","Restoran Seafood","Restoran Indonesia",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bale%20Udang%20Kuta&query_place_id=ChIJ0WmmucVG0i0RiZS2WirGNww","Restoran Seafood"
"Bali Lovina Tours","4.4","59","Jl. Pratama Raya Jl. Nusa Dua No.99","Denpasar","Bali","ID",,"+62 817-561-454","Penyelenggara Perjalanan","Agen Tur Kapal","Penyelenggara aktivitas luar ruangan","Agen Tur Keliling Kota","Biro Perjalanan dan Wisata",,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Lovina%20Tours&query_place_id=ChIJU9mrOeo_0i0RHx3dIwIFf5Y","Penyelenggara Perjalanan"
"Dewas Landing Cafe","5","17","Jl. Raya Uluwatu","Kabupaten Badung","Bali","ID",,"+62 811-381-333","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dewas%20Landing%20Cafe&query_place_id=ChIJ-SBmBE1F0i0RuB0_44LTnn8","Restoran"
"ijen blue fire tour from Bali","5","4","Jl. Sempati Gg. Sadar No.8x","Kabupaten Badung","Bali","ID","https://www.instagram.com/revantransport?igsh=bTJ4a2lqbXYyMGll","+62 878-6095-4045","Layanan Transportasi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ijen%20blue%20fire%20tour%20from%20Bali&query_place_id=ChIJNybC8SxH0i0RlXUjoZM4uIk","Layanan Transportasi"
"Wanderlust Adventure","5","10","Jl canggu Raya No.688","Kabupaten Badung","Bali","ID","https://www.wanderlustsadventure.com/","+62 851-2190-5265","Biro Perjalanan dan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Wanderlust%20Adventure&query_place_id=ChIJT0G8bgf2t4ERmxPJI1Mpwdk","Biro Perjalanan dan Wisata"
"PARKING SPACE","5","1","Unnamed Road","Kota Denpasar","Bali","ID",,"","Gedung Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PARKING%20SPACE&query_place_id=ChIJp9iALTRB0i0R9EneryWFTFQ","Gedung Parkir"
"Cliff Park Lembongan - Superior Cliff Front Bungalow","5","8",,"Kabupaten Klungkung","Bali","ID","https://www.freecancellations.com/search/F2giQ1NSGCcAXFIBVVhYTQ8KVxxjRQdE?lat=-8.68542&lng=115.42787&language=de","","Rental Akomodasi","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cliff%20Park%20Lembongan%20-%20Superior%20Cliff%20Front%20Bungalow&query_place_id=ChIJu2vOY61t0i0R0yog-LLVptI","Rental Akomodasi"
"Paradise Park Flat & Residence","4.5","2","No Jl. Danau Tempe No.99","Kota Denpasar","Bali","ID",,"+62 851-0157-2742","Kompleks Apartemen",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Paradise%20Park%20Flat%20%26%20Residence&query_place_id=ChIJhdb-faFB0i0Rhgodu92CItc","Kompleks Apartemen"
"BSS Parking Cabang Bali","3.6","34","Jl. Diponegoro No.204 B","Kota Denpasar","Bali","ID","http://www.bssparking.com/","+62 821-4405-7125","Kantor Perusahaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BSS%20Parking%20Cabang%20Bali&query_place_id=ChIJC9AHAuk_0i0RgDLBbKluq20","Kantor Perusahaan"
"Cliff Park Lembongan - One-Bedroom Bungalow","5","8",,"Kabupaten Klungkung","Bali","ID","https://br.bluepillow.com/search/594388e67c00cb0e6434a97d?dest=bkng&cat=Villa&lat=-8.68542&lng=115.42788&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cliff%20Park%20Lembongan%20-%20One-Bedroom%20Bungalow&query_place_id=ChIJBY7OY61t0i0R6XzcfyL785Q","Vila"
"Park View Heights Villa","3.25","2",,"Kabupaten Badung","Bali","ID","https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D1539471%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1","","Apartemen","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Park%20View%20Heights%20Villa&query_place_id=ChIJvaolTqtc0i0RJk2olld_wEI","Apartemen"
"Green Village Bali Parking & Main Entrance","4.3","4","C6G7+9H4, Jl. Tanah Ayu","Kabupaten Badung","Bali","ID","http://www.greenvillagebali.com/","+62 811-3922-254","Hotel Resor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Green%20Village%20Bali%20Parking%20%26%20Main%20Entrance&query_place_id=ChIJPYhd13Q_0i0R-JtANoHCAG8","Hotel Resor"
"PT. Segara Mas Dive & Watersport","4","1","Jl. Pratama No.65","Kabupaten Badung","Bali","ID",,"+62 857-3732-2373","Taman Rekreasi Air",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PT.%20Segara%20Mas%20Dive%20%26%20Watersport&query_place_id=ChIJm_hntedD0i0RcKZufowTxeU","Taman Rekreasi Air"
"CASA VILLA Sanur - Double Room with Park View",,,,"Kota Denpasar","Bali","ID","https://br.bluepillow.com/search/61eefeba113b0ba9fb9426ef?dest=bkng&cat=House&lat=-8.69475&lng=115.25969&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CASA%20VILLA%20Sanur%20-%20Double%20Room%20with%20Park%20View&query_place_id=ChIJDzeKK7ZB0i0RkEUjVDao6jQ","Rumah"
"Cliff Park Lembongan - Deluxe Double Room","5","8",,"Kabupaten Klungkung","Bali","ID","https://br.bluepillow.com/search/594388e67c00cb0e6434a97d/175567608?dest=bkng&cat=Villa&lat=-8.68542&lng=115.42788&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cliff%20Park%20Lembongan%20-%20Deluxe%20Double%20Room&query_place_id=ChIJBY7OY61t0i0R5vuKm0bm_Jo","Vila"
